CustomerID,first_purchase,last_purchase,lifetime_days,churned,segment,recency,frequency,monetary,rfm_score
14831,2009-12-02 09:21:00,2010-01-28 14:31:00,58,0,Loyal,60,3,1676.57,11
14832,2010-03-19 15:14:00,2010-03-19 15:14:00,1,0,Loyal,9,1,322.69,9
14837,2010-01-24 10:20:00,2010-01-24 10:20:00,1,0,Loyal,64,1,277.68,6
14838,2009-12-03 09:52:00,2009-12-03 09:52:00,1,1,Lost,116,1,119.10000000000001,4
14839,2010-01-04 16:29:00,2010-01-04 16:29:00,1,0,Lost,83,1,425.06,6
14841,2009-12-02 16:49:00,2010-03-04 18:46:00,93,0,Champions,24,4,1627.59,14
14849,2010-01-10 11:40:00,2010-03-28 11:09:00,77,0,Champions,1,4,2024.7,15
14851,2010-03-19 11:52:00,2010-03-19 11:52:00,1,0,Loyal,10,1,318.06,9
14852,2010-03-05 14:51:00,2010-03-05 15:21:00,1,0,Loyal,23,2,427.04,11
14854,2010-01-22 09:48:00,2010-01-22 09:48:00,1,0,Loyal,66,1,302.06,6
14857,2010-03-15 11:00:00,2010-03-15 11:04:00,1,0,Loyal,14,2,843.471,12
14861,2009-12-08 12:12:00,2010-02-04 17:05:00,59,0,Loyal,52,3,606.36,10
14865,2009-12-01 16:05:00,2009-12-01 16:05:00,1,1,Lost,117,1,31.200000000000003,4
14867,2009-12-05 15:47:00,2010-03-02 15:45:00,87,0,Champions,26,6,695.29,12
14869,2009-12-16 11:43:00,2010-02-14 15:38:00,61,0,Loyal,42,2,1120.56,12
14870,2010-01-25 09:05:00,2010-03-01 11:04:00,36,0,Loyal,28,2,732.1,11
14871,2009-12-01 11:57:00,2009-12-15 11:28:00,14,1,Lost,104,2,319.65000000000003,7
14872,2010-03-16 14:41:00,2010-03-16 14:41:00,1,0,Loyal,13,1,303.98,8
14873,2010-03-16 10:51:00,2010-03-16 10:51:00,1,0,Loyal,13,1,334.45,8
14877,2010-03-07 12:25:00,2010-03-07 12:25:00,1,0,Loyal,22,1,206.7,8
14878,2010-02-21 11:14:00,2010-03-11 14:03:00,19,0,Champions,18,5,604.87,13
14879,2010-01-24 11:35:00,2010-01-24 11:35:00,1,0,Loyal,64,1,185.06,5
14884,2010-02-08 12:56:00,2010-02-08 12:56:00,1,0,Loyal,49,1,120.6,5
14890,2010-02-18 09:00:00,2010-02-18 09:00:00,1,0,Loyal,39,1,301.78999999999996,7
14892,2010-01-18 08:58:00,2010-01-18 08:58:00,1,0,Lost,70,1,202.35000000000002,6
14894,2009-12-02 10:42:00,2009-12-02 10:42:00,1,1,Lost,117,1,299.70000000000005,5
14895,2009-12-10 14:22:00,2010-03-02 15:23:00,83,0,Champions,26,4,3538.1,13
14896,2009-12-06 12:42:00,2010-03-05 11:16:00,89,0,Loyal,24,4,934.74,13
14897,2009-12-15 17:05:00,2009-12-15 17:05:00,1,1,Lost,103,1,301.16,5
14898,2009-12-03 16:40:00,2010-02-25 16:58:00,85,0,Loyal,31,3,861.96,11
14905,2009-12-03 14:36:00,2010-03-03 14:43:00,91,0,Loyal,26,2,371.9,10
14909,2010-02-14 15:47:00,2010-02-14 15:47:00,1,0,Loyal,42,1,352.5,8
14912,2010-01-26 16:29:00,2010-01-26 16:29:00,1,0,Loyal,61,1,39.67,5
14915,2009-12-03 10:17:00,2010-03-03 12:45:00,91,0,Loyal,26,2,367.26000000000005,10
14924,2010-03-10 12:51:00,2010-03-10 12:51:00,1,0,Loyal,19,1,310.14,8
14928,2010-03-22 09:14:00,2010-03-22 09:14:00,1,0,Loyal,7,1,223.91000000000003,9
14940,2009-12-06 15:46:00,2009-12-06 15:46:00,1,1,Lost,112,1,182.01,4
14942,2009-12-10 10:32:00,2010-03-11 12:31:00,92,0,Loyal,18,2,229.10999999999999,10
14943,2010-02-14 16:04:00,2010-02-14 16:04:00,1,0,Loyal,42,1,107.62,6
14944,2010-02-17 08:47:00,2010-02-17 08:49:00,1,0,Loyal,40,2,1143.0,12
14947,2010-03-25 11:29:00,2010-03-25 11:29:00,1,0,Loyal,4,1,322.6,9
14949,2009-12-18 15:28:00,2010-03-01 09:24:00,73,0,Loyal,28,3,330.77,9
14952,2009-12-03 15:34:00,2010-02-18 13:42:00,77,0,Champions,39,5,3391.94,13
14954,2010-01-05 16:38:00,2010-01-05 16:38:00,1,0,Lost,82,1,167.27,4
14955,2009-12-07 11:35:00,2009-12-07 11:35:00,1,1,Lost,112,1,163.77,4
14957,2010-03-05 10:50:00,2010-03-05 10:50:00,1,0,Loyal,24,1,203.2,8
14958,2009-12-03 16:02:00,2010-03-23 13:26:00,110,0,Loyal,6,2,335.66,11
14961,2009-12-04 11:32:00,2009-12-14 13:36:00,11,1,Lost,105,2,2608.4700000000003,10
14966,2009-12-15 13:48:00,2009-12-16 11:47:00,1,1,Lost,103,2,324.47,7
14967,2009-12-03 14:07:00,2010-02-18 12:22:00,77,0,Loyal,39,2,769.61,11
14969,2010-01-05 12:43:00,2010-01-05 12:43:00,1,0,Lost,83,1,906.23,7
14970,2010-02-14 13:37:00,2010-03-21 12:24:00,35,0,Loyal,8,3,1053.8,13
14977,2009-12-14 10:37:00,2009-12-14 10:37:00,1,1,Lost,105,1,31.929999999999996,4
14979,2009-12-04 12:54:00,2009-12-04 12:54:00,1,1,Lost,115,1,429.66,6
14980,2009-12-02 14:09:00,2009-12-02 14:09:00,1,1,Lost,117,1,150.68,4
14983,2010-01-19 17:32:00,2010-01-19 17:32:00,1,0,Lost,68,1,183.20000000000002,5
14984,2010-01-11 13:22:00,2010-01-11 13:22:00,1,0,Lost,77,1,117.0,4
14986,2010-01-24 15:54:00,2010-01-24 15:54:00,1,0,Loyal,63,1,323.38,6
14987,2009-12-02 14:56:00,2009-12-21 11:14:00,19,1,Lost,98,4,566.6999999999999,9
14989,2010-02-16 10:40:00,2010-02-16 10:40:00,1,0,Loyal,41,1,342.4,8
14990,2009-12-09 13:31:00,2009-12-09 13:31:00,1,1,Lost,110,1,200.23999999999998,5
14994,2010-03-26 14:16:00,2010-03-26 14:16:00,1,0,Loyal,3,1,181.7,8
14997,2010-02-22 12:11:00,2010-02-22 12:11:00,1,0,Loyal,35,1,230.4,7
15002,2010-01-12 11:40:00,2010-02-17 11:44:00,37,0,Loyal,40,3,1547.72,12
15003,2010-01-26 13:04:00,2010-03-23 11:41:00,56,0,Champions,6,5,855.7,14
15005,2009-12-01 14:19:00,2010-03-21 15:03:00,111,0,Champions,8,9,2192.13,15
15008,2010-03-12 11:13:00,2010-03-12 11:13:00,1,0,Loyal,17,1,120.0,7
15013,2010-01-31 12:15:00,2010-02-28 11:16:00,28,0,Loyal,29,3,498.79,10
15015,2009-12-14 14:46:00,2010-03-24 13:15:00,100,0,Champions,5,8,1043.42,14
15022,2010-01-31 16:02:00,2010-01-31 16:02:00,1,0,Loyal,56,1,281.05,6
15023,2010-02-03 15:45:00,2010-02-03 15:45:00,1,0,Loyal,53,1,684.58,8
15027,2010-03-25 14:39:00,2010-03-25 14:39:00,1,0,Loyal,4,1,525.34,10
15030,2010-03-04 17:10:00,2010-03-18 17:34:00,15,0,Loyal,10,2,615.6,13
15031,2009-12-08 13:38:00,2010-02-28 16:00:00,83,0,Champions,28,4,1292.74,13
15032,2009-12-10 15:27:00,2009-12-10 15:27:00,1,1,Lost,108,1,1505.4,8
15039,2009-12-10 11:39:00,2010-03-18 11:51:00,99,0,Champions,11,9,1347.43,15
15044,2009-12-16 15:13:00,2010-02-11 12:18:00,57,0,Champions,46,6,3266.6,12
15046,2010-01-14 14:29:00,2010-02-04 12:22:00,21,0,Loyal,53,3,897.88,10
15051,2009-12-01 13:29:00,2010-02-16 10:44:00,77,0,Loyal,41,2,766.12,11
15055,2009-12-16 15:48:00,2009-12-16 15:48:00,1,1,Lost,102,1,244.42,5
15057,2009-12-05 15:27:00,2010-03-24 11:51:00,109,0,Loyal,5,2,865.04,13
15058,2010-02-24 14:07:00,2010-02-24 14:07:00,1,0,Loyal,33,1,303.65,7
15059,2009-12-06 12:17:00,2010-02-21 12:52:00,78,0,Loyal,36,4,842.87,12
15064,2009-12-22 16:17:00,2009-12-22 16:17:00,1,1,Lost,96,1,324.99,5
15068,2010-03-28 13:18:00,2010-03-28 13:18:00,1,0,Loyal,1,1,334.87,9
15070,2009-12-15 13:49:00,2009-12-15 13:49:00,1,1,Lost,104,1,324.8,5
15073,2010-01-27 08:48:00,2010-01-27 08:48:00,1,0,Loyal,61,1,478.9,7
15077,2009-12-09 17:10:00,2009-12-09 17:10:00,1,1,Lost,109,1,873.48,7
15078,2009-12-04 12:03:00,2010-03-09 16:02:00,96,0,Champions,19,5,1839.8600000000001,14
15079,2009-12-08 11:22:00,2010-03-23 13:40:00,106,0,Loyal,6,3,1755.96,15
15082,2010-02-09 10:23:00,2010-02-09 10:23:00,1,0,Loyal,48,1,93.35000000000001,5
15084,2010-03-04 10:45:00,2010-03-04 10:45:00,1,0,Loyal,25,1,349.4,9
15085,2009-12-10 11:47:00,2009-12-10 11:47:00,1,1,Lost,109,1,347.54,6
15086,2010-03-24 13:56:00,2010-03-24 13:56:00,1,0,Loyal,5,1,110.03,8
15091,2010-02-03 11:46:00,2010-02-03 11:50:00,1,0,Loyal,54,2,565.9,9
15093,2009-12-08 12:46:00,2010-03-10 14:24:00,93,0,Champions,19,4,2853.34,14
15094,2010-03-05 12:56:00,2010-03-05 12:56:00,1,0,Loyal,24,1,50.0,7
15095,2010-01-21 09:37:00,2010-01-21 09:37:00,1,0,Lost,67,1,274.89,6
15100,2010-01-07 14:33:00,2010-01-07 14:33:00,1,0,Lost,81,1,217.2,5
15105,2010-03-23 12:18:00,2010-03-23 12:18:00,1,0,Loyal,6,1,330.38,9
15109,2009-12-04 12:33:00,2009-12-04 12:33:00,1,1,Lost,115,1,231.2,5
15115,2009-12-07 11:20:00,2009-12-07 11:20:00,1,1,Lost,112,1,191.74,4
15117,2010-03-15 13:39:00,2010-03-15 13:40:00,1,0,Loyal,14,2,359.69,11
15123,2010-03-16 09:49:00,2010-03-16 09:49:00,1,0,Loyal,13,1,456.65999999999997,9
15124,2010-02-26 10:49:00,2010-02-26 10:49:00,1,0,Loyal,31,1,134.03,6
15126,2010-01-21 17:09:00,2010-01-21 17:09:00,1,0,Loyal,66,1,192.45000000000002,5
15137,2010-01-28 15:45:00,2010-01-28 15:45:00,1,0,Loyal,59,1,392.82,7
15144,2009-12-13 11:35:00,2010-02-24 12:51:00,74,0,Loyal,33,2,1392.8,12
15149,2010-02-28 11:13:00,2010-02-28 11:14:00,1,0,Loyal,29,2,323.83,9
15152,2010-01-07 15:15:00,2010-01-07 15:15:00,1,0,Lost,80,1,518.14,6
15157,2009-12-10 14:44:00,2009-12-10 14:44:00,1,1,Lost,109,1,448.2,6
15162,2009-12-08 13:14:00,2009-12-08 13:14:00,1,1,Lost,111,1,312.9,5
15164,2010-01-18 13:34:00,2010-01-18 13:34:00,1,0,Lost,70,1,203.48,6
15167,2010-02-04 14:13:00,2010-02-04 14:13:00,1,0,Loyal,53,1,659.43,8
15169,2009-12-13 11:16:00,2009-12-13 11:16:00,1,1,Lost,106,1,356.17,6
15176,2010-02-10 10:36:00,2010-02-10 10:36:00,1,0,Loyal,47,1,988.04,8
15179,2009-12-03 12:27:00,2010-03-03 12:10:00,90,0,Loyal,26,3,2283.87,13
15181,2009-12-08 19:02:00,2009-12-08 19:02:00,1,1,Lost,110,1,162.72,4
15182,2010-02-21 12:03:00,2010-02-21 12:03:00,1,0,Loyal,36,1,564.8910000000001,8
15184,2009-12-16 12:06:00,2009-12-16 12:06:00,1,1,Lost,103,1,123.19,4
15186,2010-01-12 10:14:00,2010-01-12 10:14:00,1,0,Lost,76,1,163.4,4
15188,2009-12-14 13:30:00,2009-12-14 13:30:00,1,1,Lost,105,1,310.43,5
15191,2010-01-20 12:35:00,2010-01-20 12:35:00,1,0,Lost,68,2,342.75,9
15192,2010-01-29 10:13:00,2010-01-29 10:13:00,1,0,Loyal,59,1,311.24,6
15194,2009-12-03 10:37:00,2010-03-17 13:28:00,105,0,Champions,12,5,1815.39,14
15196,2009-12-13 11:14:00,2009-12-13 11:14:00,1,1,Lost,106,1,149.7,4
15197,2009-12-11 12:56:00,2009-12-11 12:56:00,1,1,Lost,108,1,117.96000000000001,4
15198,2010-01-19 10:01:00,2010-01-19 10:01:00,1,0,Lost,69,1,80.8,5
15203,2009-12-08 18:06:00,2010-03-05 09:09:00,87,0,Loyal,24,3,1074.79,13
15209,2009-12-09 17:26:00,2009-12-09 17:26:00,1,1,Lost,109,1,178.98000000000002,4
15218,2010-01-26 11:33:00,2010-03-19 15:45:00,53,0,Loyal,9,3,1417.51,15
15219,2010-03-01 11:33:00,2010-03-01 11:33:00,1,0,Loyal,28,1,379.7,8
15221,2010-03-12 10:40:00,2010-03-12 10:40:00,1,0,Loyal,17,1,323.35,8
15222,2009-12-16 13:49:00,2010-03-22 09:23:00,96,0,Champions,7,6,1739.3600000000001,15
15223,2009-12-05 11:19:00,2010-01-17 14:54:00,44,0,Lost,71,2,436.6,9
15224,2010-01-15 16:14:00,2010-03-03 10:11:00,47,0,Loyal,26,2,389.2,10
15227,2010-03-16 08:23:00,2010-03-16 08:23:00,1,0,Loyal,13,1,334.08000000000004,8
15231,2010-03-28 15:12:00,2010-03-28 15:12:00,1,0,Loyal,1,1,127.19999999999999,8
15240,2009-12-05 14:57:00,2009-12-05 14:57:00,1,1,Lost,114,1,549.77,6
15241,2010-02-23 13:59:00,2010-02-23 13:59:00,1,0,Loyal,34,1,295.64,7
15244,2010-02-11 14:48:00,2010-02-11 14:48:00,1,0,Loyal,46,1,280.51,6
15249,2010-03-26 14:51:00,2010-03-26 14:51:00,1,0,Loyal,3,1,780.92,11
15250,2010-03-09 07:35:00,2010-03-09 07:35:00,1,0,Loyal,20,1,60.0,7
15251,2010-01-29 12:42:00,2010-03-15 13:06:00,46,0,Champions,14,3,4634.29,14
15255,2009-12-03 09:10:00,2009-12-03 09:10:00,1,1,Lost,116,1,260.44,5
15259,2010-01-26 09:41:00,2010-01-26 09:41:00,1,0,Loyal,62,1,302.55,6
15260,2009-12-06 11:45:00,2010-03-25 16:33:00,110,0,Champions,3,4,1057.42,14
15265,2009-12-01 17:08:00,2009-12-01 17:08:00,1,1,Lost,117,1,294.14,5
15266,2010-01-07 12:19:00,2010-01-22 15:04:00,16,0,Lost,66,2,292.2,8
15270,2009-12-17 15:02:00,2010-03-23 11:29:00,96,0,Champions,6,6,2479.06,15
15272,2010-02-14 13:39:00,2010-02-14 13:39:00,1,0,Loyal,43,1,435.09,8
15278,2010-02-12 14:53:00,2010-02-12 14:54:00,1,0,Loyal,45,2,257.71999999999997,9
15279,2010-02-02 10:15:00,2010-03-19 13:22:00,46,0,Loyal,10,2,665.53,13
15287,2009-12-02 12:13:00,2009-12-02 12:13:00,1,1,Lost,117,1,58.2,4
15288,2010-02-12 15:27:00,2010-02-12 15:27:00,1,0,Loyal,44,1,334.5,7
15289,2010-03-28 11:45:00,2010-03-28 11:45:00,1,0,Loyal,1,1,439.62,10
15290,2010-02-24 10:15:00,2010-02-24 10:15:00,1,0,Loyal,33,1,277.12,7
15291,2009-12-03 11:09:00,2010-03-10 16:50:00,98,0,Champions,18,10,3633.46,14
15293,2010-02-12 11:54:00,2010-02-12 11:54:00,1,0,Loyal,45,1,247.5,7
15295,2010-02-23 13:03:00,2010-02-23 13:03:00,1,0,Loyal,34,1,207.04,7
15296,2010-01-21 13:48:00,2010-01-21 13:48:00,1,0,Loyal,67,1,1210.43,9
15298,2009-12-08 17:04:00,2010-03-22 13:23:00,104,0,Loyal,7,3,1085.25,14
15299,2010-01-12 11:34:00,2010-01-12 11:34:00,1,0,Lost,76,1,731.52,7
15302,2009-12-09 13:11:00,2009-12-09 13:11:00,1,1,Lost,110,1,308.0,5
15303,2010-01-25 09:42:00,2010-01-25 09:42:00,1,0,Loyal,63,1,302.2,6
15306,2010-02-18 17:12:00,2010-02-18 17:12:00,1,0,Loyal,38,1,387.51,8
15309,2009-12-04 13:01:00,2010-03-10 10:48:00,96,0,Loyal,19,3,630.71,13
15312,2009-12-16 09:23:00,2010-03-16 16:22:00,91,0,Champions,12,4,1100.3,13
15317,2010-01-31 15:55:00,2010-01-31 15:55:00,1,0,Loyal,56,1,129.75,5
15321,2010-02-03 09:47:00,2010-02-25 09:21:00,22,0,Loyal,32,3,1171.42,13
15323,2010-02-16 09:21:00,2010-02-16 09:21:00,1,0,Loyal,41,1,108.2,6
15324,2010-01-07 14:37:00,2010-01-07 14:37:00,1,0,Lost,81,1,140.22000000000003,4
15325,2010-02-16 13:30:00,2010-03-19 10:40:00,31,0,Loyal,10,2,392.8,12
15326,2009-12-01 13:19:00,2010-02-05 09:53:00,66,0,Loyal,52,3,1090.3700000000001,11
15329,2009-12-14 12:18:00,2010-03-24 12:18:00,101,0,Loyal,5,3,774.1700000000001,14
15338,2010-01-31 14:25:00,2010-01-31 14:25:00,1,0,Loyal,57,1,277.93,6
15339,2010-02-08 13:38:00,2010-03-26 17:24:00,47,0,Loyal,2,2,290.73,11
15353,2009-12-02 11:33:00,2009-12-02 11:33:00,1,1,Lost,117,1,271.74,5
15358,2009-12-07 12:19:00,2010-03-04 12:41:00,88,0,Champions,25,5,1801.05,14
15359,2010-01-15 11:30:00,2010-02-15 10:47:00,31,0,Champions,42,8,181.35,9
15362,2009-12-01 09:08:00,2009-12-01 09:08:00,1,1,Lost,118,1,310.75,5
15365,2010-02-04 16:43:00,2010-02-04 16:43:00,1,0,Loyal,52,1,325.12,6
15366,2010-02-26 10:10:00,2010-02-26 10:10:00,1,0,Loyal,31,1,316.59,7
15367,2009-12-10 14:20:00,2010-03-02 14:36:00,83,0,Loyal,27,2,1211.6200000000001,12
15369,2009-12-08 07:43:00,2010-02-01 15:40:00,56,0,Loyal,55,4,1120.0,12
15371,2010-02-15 13:14:00,2010-02-15 13:14:00,1,0,Loyal,42,1,59.400000000000006,6
15372,2010-02-14 11:24:00,2010-02-16 13:52:00,3,0,Champions,41,4,2416.08,13
15374,2010-03-25 12:03:00,2010-03-25 12:03:00,1,0,Loyal,4,1,139.32,8
15375,2010-01-18 15:38:00,2010-01-18 15:38:00,1,0,Lost,69,1,60.959999999999994,5
15380,2009-12-01 13:50:00,2010-03-25 12:20:00,114,0,Champions,4,4,897.74,14
15382,2009-12-04 14:13:00,2010-02-22 10:24:00,80,0,Loyal,35,2,3156.13,12
15385,2010-01-31 13:02:00,2010-01-31 13:02:00,1,0,Loyal,57,1,307.8,6
15389,2010-01-27 12:44:00,2010-01-27 12:44:00,1,0,Loyal,61,1,854.8,8
15393,2009-12-15 17:56:00,2010-01-15 15:27:00,31,0,Lost,72,2,363.21000000000004,9
15394,2009-12-15 19:05:00,2009-12-15 19:05:00,1,1,Lost,103,1,297.4,5
15403,2009-12-09 12:45:00,2009-12-09 12:45:00,1,1,Lost,110,1,95.75999999999999,4
15409,2009-12-18 15:35:00,2009-12-18 15:35:00,1,1,Lost,100,1,131.25,4
15413,2009-12-01 10:18:00,2010-01-17 11:33:00,48,0,Champions,71,5,6798.72,12
15416,2010-02-01 11:55:00,2010-02-01 11:55:00,1,0,Loyal,56,1,389.03000000000003,7
15420,2009-12-05 13:29:00,2010-01-31 12:06:00,57,0,Loyal,57,3,340.44,10
15421,2009-12-07 15:10:00,2010-02-28 12:29:00,83,0,Loyal,29,3,1443.33,13
15422,2010-02-07 11:52:00,2010-02-07 11:52:00,1,0,Loyal,50,1,298.99,6
15423,2010-03-28 13:42:00,2010-03-28 13:42:00,1,0,Loyal,1,1,153.54999999999998,8
15425,2010-02-14 12:36:00,2010-03-21 11:32:00,35,0,Loyal,8,2,1506.22,14
15428,2009-12-17 17:46:00,2010-03-12 15:13:00,85,0,Loyal,16,2,381.72,11
15434,2010-01-24 15:35:00,2010-01-24 15:35:00,1,0,Loyal,63,1,285.35,6
15437,2010-03-09 10:45:00,2010-03-09 10:45:00,1,0,Loyal,20,1,193.29000000000002,7
15439,2010-02-24 12:05:00,2010-02-24 12:09:00,1,0,Loyal,33,2,748.85,11
15441,2009-12-09 14:55:00,2009-12-09 14:55:00,1,1,Lost,110,1,301.57,5
15443,2010-03-07 12:10:00,2010-03-26 11:42:00,19,0,Loyal,3,3,624.41,14
15446,2009-12-13 13:53:00,2010-03-21 11:15:00,98,0,Loyal,8,2,230.77,11
15447,2010-03-24 14:40:00,2010-03-24 14:40:00,1,0,Loyal,5,1,101.30000000000001,8
15448,2010-02-03 13:29:00,2010-02-03 13:29:00,1,0,Loyal,54,1,294.17,6
15456,2009-12-08 12:54:00,2010-02-25 18:12:00,80,0,Loyal,31,4,914.65,12
15461,2010-03-18 12:40:00,2010-03-18 12:40:00,1,0,Loyal,11,1,210.0,9
15465,2009-12-10 09:42:00,2010-03-19 14:44:00,100,0,Champions,10,8,1479.48,15
15466,2009-12-03 12:28:00,2009-12-03 12:28:00,1,1,Lost,116,1,740.46,7
15477,2010-02-28 10:37:00,2010-02-28 10:37:00,1,0,Loyal,29,1,368.4,8
15479,2009-12-06 15:08:00,2009-12-06 15:08:00,1,1,Lost,113,1,147.4,4
15480,2010-02-01 14:52:00,2010-02-01 15:17:00,1,0,Loyal,55,2,1636.38,11
15482,2009-12-02 16:59:00,2010-03-21 13:42:00,109,0,Champions,8,5,1488.03,15
15483,2010-01-24 15:42:00,2010-01-24 15:42:00,1,0,Loyal,63,1,160.10999999999999,5
15484,2009-12-05 15:18:00,2009-12-05 15:18:00,1,1,Lost,113,1,689.5,7
15485,2009-12-01 17:31:00,2010-01-27 15:17:00,57,0,Loyal,60,3,1222.92,12
15487,2010-01-29 12:07:00,2010-01-29 12:07:00,1,0,Loyal,59,1,231.32,6
15489,2010-01-15 16:58:00,2010-01-15 16:58:00,1,0,Lost,72,1,214.0,6
15493,2010-02-23 11:14:00,2010-02-23 11:14:00,1,0,Loyal,34,1,430.02,8
15494,2009-12-10 20:16:00,2009-12-10 20:16:00,1,1,Lost,108,1,893.61,7
15496,2010-03-18 13:16:00,2010-03-18 13:16:00,1,0,Loyal,11,1,146.14000000000001,8
15497,2009-12-18 15:08:00,2010-02-03 09:43:00,47,0,Loyal,54,3,1405.51,12
15498,2009-12-16 17:27:00,2010-02-21 13:18:00,67,0,Loyal,36,2,3853.92,12
15499,2009-12-16 12:17:00,2009-12-16 12:17:00,1,1,Lost,103,1,158.65,4
15503,2009-12-13 11:34:00,2009-12-13 11:34:00,1,1,Lost,106,1,116.26,4
15504,2010-02-12 12:34:00,2010-02-12 12:34:00,1,0,Loyal,45,1,147.71,6
15512,2010-02-01 13:23:00,2010-02-01 13:23:00,1,0,Loyal,56,1,39.0,5
15513,2010-01-13 14:59:00,2010-03-25 11:09:00,71,0,Champions,4,3,2496.92,15
15514,2009-12-04 16:37:00,2010-02-24 17:23:00,83,0,Champions,32,4,1559.29,13
15518,2009-12-20 12:21:00,2010-01-26 12:55:00,38,0,Loyal,62,2,502.98,9
15521,2010-01-05 10:19:00,2010-01-05 10:19:00,1,0,Lost,83,1,531.72,6
15523,2009-12-02 15:16:00,2010-03-26 08:51:00,114,0,Champions,3,6,3654.33,15
15527,2009-12-15 17:31:00,2010-03-25 10:04:00,100,0,Champions,4,5,1052.54,14
15534,2009-12-14 12:48:00,2009-12-14 12:48:00,1,1,Lost,105,1,162.25,4
15538,2010-02-14 12:38:00,2010-03-08 12:18:00,22,0,Loyal,21,3,2220.6499999999996,14
15542,2009-12-02 11:53:00,2009-12-02 12:06:00,1,1,Lost,117,2,509.78,8
15544,2010-01-28 14:39:00,2010-03-10 14:49:00,42,0,Champions,19,4,1721.97,14
15547,2009-12-06 13:40:00,2010-03-25 11:32:00,109,0,Loyal,4,3,1921.43,15
15549,2010-01-11 13:16:00,2010-03-25 16:43:00,74,0,Loyal,3,3,380.65,13
15550,2009-12-03 15:15:00,2010-02-02 14:22:00,61,0,Loyal,55,4,700.71,11
15552,2010-03-26 16:17:00,2010-03-26 16:17:00,1,0,Loyal,2,1,162.4,8
15555,2009-12-06 11:58:00,2010-02-01 15:13:00,58,0,Loyal,55,3,1671.99,12
15558,2010-03-10 15:25:00,2010-03-10 15:25:00,1,0,Loyal,18,1,202.68,8
15561,2010-02-14 12:22:00,2010-02-14 12:22:00,1,0,Loyal,43,1,336.27,8
15562,2009-12-13 15:17:00,2009-12-13 15:17:00,1,1,Lost,105,1,358.56,6
15563,2010-01-28 11:36:00,2010-01-28 11:36:00,1,0,Loyal,60,1,428.8,7
15564,2010-02-01 15:58:00,2010-02-01 15:58:00,1,0,Loyal,55,1,35.04,5
15566,2009-12-15 14:53:00,2009-12-15 14:53:00,1,1,Lost,104,1,138.22,4
15569,2010-02-28 10:55:00,2010-02-28 10:55:00,1,0,Loyal,29,1,259.2,7
15570,2010-03-28 14:04:00,2010-03-28 14:04:00,1,0,Loyal,1,1,742.41,11
15571,2009-12-06 12:10:00,2010-03-23 12:41:00,108,0,Loyal,6,2,346.51,12
15573,2009-12-10 14:19:00,2010-02-25 11:41:00,77,0,Loyal,32,2,383.18,10
15577,2009-12-13 16:17:00,2009-12-16 14:54:00,3,1,Lost,103,2,137.15,6
15580,2010-02-07 11:21:00,2010-02-07 11:21:00,1,0,Loyal,50,1,99.69,5
15581,2009-12-02 12:19:00,2010-01-24 13:24:00,54,0,Champions,64,12,978.66,11
15584,2010-02-07 12:16:00,2010-02-07 12:16:00,1,0,Loyal,50,1,351.99,7
15586,2010-01-08 10:02:00,2010-02-18 10:27:00,42,0,Loyal,39,2,955.26,11
15588,2010-01-31 12:19:00,2010-01-31 12:19:00,1,0,Loyal,57,1,579.6,8
15591,2010-02-04 09:20:00,2010-03-09 10:21:00,34,0,Loyal,20,2,102.5,9
15601,2009-12-01 14:53:00,2010-03-24 12:23:00,113,0,Champions,5,9,4510.29,15
15602,2009-12-02 09:35:00,2010-03-25 10:55:00,114,0,Loyal,4,3,527.4,13
15603,2010-03-01 16:02:00,2010-03-01 16:02:00,1,0,Loyal,27,1,40.0,6
15605,2010-01-14 14:03:00,2010-03-24 14:49:00,70,0,Loyal,5,3,425.22,13
15606,2010-03-02 14:48:00,2010-03-02 14:48:00,1,0,Loyal,27,1,301.9,7
15607,2010-01-08 12:16:00,2010-03-24 11:56:00,75,0,Champions,5,6,1444.13,15
15611,2010-01-25 14:50:00,2010-03-22 10:04:00,56,0,Loyal,7,4,476.7,13
15614,2010-03-23 11:13:00,2010-03-23 11:13:00,1,0,Loyal,6,1,1327.98,12
15615,2009-12-02 15:28:00,2010-03-19 10:02:00,107,0,Champions,10,6,2684.7,15
15622,2010-03-04 10:29:00,2010-03-04 10:29:00,1,0,Loyal,25,1,1449.74,11
15623,2009-12-10 14:46:00,2010-03-21 15:22:00,102,0,Loyal,7,3,1116.98,15
15628,2009-12-13 13:39:00,2010-02-11 09:59:00,60,0,Loyal,46,2,596.57,10
15630,2010-03-05 14:30:00,2010-03-05 14:30:00,1,0,Loyal,24,1,295.05,8
15631,2010-03-07 14:52:00,2010-03-07 14:52:00,1,0,Loyal,22,1,596.67,10
15633,2009-12-08 17:51:00,2010-03-21 14:18:00,103,0,Champions,8,6,2022.28,15
15637,2009-12-15 17:54:00,2010-03-09 10:02:00,84,0,Loyal,20,2,412.98,11
15640,2009-12-14 16:36:00,2010-02-18 09:31:00,66,0,Champions,39,5,2919.85,13
15641,2009-12-06 15:31:00,2010-01-24 10:50:00,49,0,Loyal,64,3,1405.16,12
15642,2009-12-10 11:51:00,2009-12-10 11:51:00,1,1,Lost,109,1,105.78000000000002,4
15650,2010-03-21 11:46:00,2010-03-21 11:46:00,1,0,Loyal,8,1,359.08,10
15658,2009-12-03 11:19:00,2009-12-03 11:19:00,1,1,Lost,116,1,321.65,5
