CustomerID,recency,frequency,monetary,monetary_log,frequency_log,r_score,f_score,m_score,rfm_score,cluster,segment,bayesian_churn_prob
14869,42,2,1120.56,7.022475852306285,1.0986122886681096,3,4,5,12,1,Loyal,0.5
14870,28,2,732.1,6.597282118229541,1.0986122886681096,3,4,4,11,1,Loyal,0.5
14871,104,2,319.65000000000003,5.7703501855948724,1.0986122886681096,1,4,2,7,0,Lost,0.5
14872,13,1,303.98,5.720246200686867,0.6931471805599453,4,2,2,8,2,Loyal,0.5
14873,13,1,334.45,5.815472914008897,0.6931471805599453,4,2,2,8,2,Loyal,0.5
14877,22,1,206.7,5.336094730882067,0.6931471805599453,4,2,2,8,2,Loyal,0.4
14878,18,5,604.87,6.406665441604151,1.791759469228055,4,5,4,13,3,Champions,0.5
14879,64,1,185.06,5.226069202340413,0.6931471805599453,2,2,1,5,2,Loyal,0.5
14884,49,1,120.6,4.800736969532067,0.6931471805599453,2,2,1,5,2,Loyal,0.5
14890,39,1,301.78999999999996,5.713039495918878,0.6931471805599453,3,2,2,7,2,Loyal,0.5
14892,70,1,202.35000000000002,5.314928632353234,0.6931471805599453,2,2,2,6,0,Lost,0.5
14894,117,1,299.70000000000005,5.706113089994483,0.6931471805599453,1,2,2,5,0,Lost,0.5
14895,26,4,3538.1,8.171627736515907,1.6094379124341003,3,5,5,13,3,Champions,0.5
14896,24,4,934.74,6.841337660112421,1.6094379124341003,4,5,4,13,1,Loyal,0.5
14897,103,1,301.16,5.710956678404202,0.6931471805599453,1,2,2,5,0,Lost,0.5
14898,31,3,861.96,6.760368340067173,1.3862943611198906,3,4,4,11,1,Loyal,0.5
14905,26,2,371.9,5.921310287184775,1.0986122886681096,3,4,3,10,1,Loyal,0.5
14909,42,1,352.5,5.867883485336628,0.6931471805599453,3,2,3,8,2,Loyal,0.5
14912,61,1,39.67,3.7054907199191334,0.6931471805599453,2,2,1,5,2,Loyal,0.5
14915,26,2,367.26000000000005,5.908789210439074,1.0986122886681096,3,4,3,10,1,Loyal,0.5
14924,19,1,310.14,5.740242971658976,0.6931471805599453,4,2,2,8,2,Loyal,0.5
14928,7,1,223.91000000000003,5.41570032218308,0.6931471805599453,5,2,2,9,2,Loyal,0.5
14940,112,1,182.01,5.2095407961571905,0.6931471805599453,1,2,1,4,0,Lost,0.5
14942,18,2,229.10999999999999,5.438557455462482,1.0986122886681096,4,4,2,10,2,Loyal,0.5
14943,42,1,107.62,4.687855552606699,0.6931471805599453,3,2,1,6,2,Loyal,0.5
14944,40,2,1143.0,7.042286171939743,1.0986122886681096,3,4,5,12,1,Loyal,0.5
14947,4,1,322.6,5.779508185184337,0.6931471805599453,5,2,2,9,2,Loyal,0.5
14949,28,3,330.77,5.804441957755378,1.3862943611198906,3,4,2,9,1,Loyal,0.5
14952,39,5,3391.94,8.129452081161917,1.791759469228055,3,5,5,13,3,Champions,0.5
14954,82,1,167.27,5.125569832188355,0.6931471805599453,1,2,1,4,0,Lost,0.5
14955,112,1,163.77,5.10455056206934,0.6931471805599453,1,2,1,4,0,Lost,0.5
14957,24,1,203.2,5.319099905730565,0.6931471805599453,4,2,2,8,2,Loyal,0.5
14958,6,2,335.66,5.819073518990936,1.0986122886681096,5,4,2,11,1,Loyal,0.5
14961,105,2,2608.4700000000003,7.866902414562124,1.0986122886681096,1,4,5,10,0,Lost,0.5
14966,103,2,324.47,5.785270291502469,1.0986122886681096,1,4,2,7,0,Lost,0.5
14967,39,2,769.61,6.647182409008974,1.0986122886681096,3,4,4,11,1,Loyal,0.5
14969,83,1,906.23,6.810396001209797,0.6931471805599453,1,2,4,7,0,Lost,0.5
14970,8,3,1053.8,6.961106454479132,1.3862943611198906,5,4,4,13,1,Loyal,0.5
14977,105,1,31.929999999999996,3.4943840963882726,0.6931471805599453,1,2,1,4,0,Lost,0.5
14979,115,1,429.66,6.065318915678462,0.6931471805599453,1,2,3,6,0,Lost,0.5
14980,117,1,150.68,5.021773038506712,0.6931471805599453,1,2,1,4,0,Lost,0.5
14983,68,1,183.20000000000002,5.216022123821206,0.6931471805599453,2,2,1,5,0,Lost,0.5
14984,77,1,117.0,4.770684624465665,0.6931471805599453,1,2,1,4,0,Lost,0.5
14986,63,1,323.38,5.781915668059543,0.6931471805599453,2,2,2,6,2,Loyal,0.5
14987,98,4,566.6999999999999,6.341593110176681,1.6094379124341003,1,5,3,9,0,Lost,0.5
14989,41,1,342.4,5.838895948463375,0.6931471805599453,3,2,3,8,2,Loyal,0.5
14990,110,1,200.23999999999998,5.304498225623118,0.6931471805599453,1,2,2,5,0,Lost,0.5
14994,3,1,181.7,5.207845463383961,0.6931471805599453,5,2,1,8,2,Loyal,0.5
14997,35,1,230.4,5.444147814759576,0.6931471805599453,3,2,2,7,2,Loyal,0.5
15002,40,3,1547.72,7.345184062295694,1.3862943611198906,3,4,5,12,1,Loyal,0.5
15003,6,5,855.7,6.7530877989699984,1.791759469228055,5,5,4,14,3,Champions,0.5
15005,8,9,2192.13,7.69308502618669,2.302585092994046,5,5,5,15,3,Champions,0.5
15008,17,1,120.0,4.795790545596741,0.6931471805599453,4,2,1,7,2,Loyal,0.5
15013,29,3,498.79,6.214188010197488,1.3862943611198906,3,4,3,10,1,Loyal,0.5
15015,5,8,1043.42,6.951216986392673,2.1972245773362196,5,5,4,14,3,Champions,0.5
15022,56,1,281.05,5.642084360185986,0.6931471805599453,2,2,2,6,2,Loyal,0.5
15023,53,1,684.58,6.530265195329485,0.6931471805599453,2,2,4,8,2,Loyal,0.5
15027,4,1,525.34,6.265947391751775,0.6931471805599453,5,2,3,10,2,Loyal,0.5
15030,10,2,615.6,6.42422051545205,1.0986122886681096,5,4,4,13,1,Loyal,0.5
15031,28,4,1292.74,7.1652925275152075,1.6094379124341003,3,5,5,13,3,Champions,0.5
15032,108,1,1505.4,7.317477977342943,0.6931471805599453,1,2,5,8,0,Lost,0.625
15039,11,9,1347.43,7.206696231703332,2.302585092994046,5,5,5,15,3,Champions,0.25
15044,46,6,3266.6,8.091811049467713,1.9459101490553132,2,5,5,12,3,Champions,0.5
15046,53,3,897.88,6.801149543915879,1.3862943611198906,2,4,4,10,1,Loyal,0.42857142857142855
15051,41,2,766.12,6.642643242845426,1.0986122886681096,3,4,4,11,1,Loyal,0.5
15055,102,1,244.42,5.5029710285484015,0.6931471805599453,1,2,2,5,0,Lost,0.625
15057,5,2,865.04,6.763931096872182,1.0986122886681096,5,4,4,13,1,Loyal,0.5
15058,33,1,303.65,5.719163576694504,0.6931471805599453,3,2,2,7,2,Loyal,0.5
15059,36,4,842.87,6.73799845429634,1.6094379124341003,3,5,4,12,1,Loyal,0.5
15064,96,1,324.99,5.786866706049599,0.6931471805599453,1,2,2,5,0,Lost,0.5
15068,1,1,334.87,5.81672418033434,0.6931471805599453,5,2,2,9,2,Loyal,0.5
15070,104,1,324.8,5.786283696167945,0.6931471805599453,1,2,2,5,0,Lost,0.5
15073,61,1,478.9,6.1735777488642,0.6931471805599453,2,2,3,7,2,Loyal,0.5
15077,109,1,873.48,6.77362942398558,0.6931471805599453,1,2,4,7,0,Lost,0.5
15078,19,5,1839.8600000000001,7.517988132714086,1.791759469228055,4,5,5,14,3,Champions,0.5
15079,6,3,1755.96,7.471340321849403,1.3862943611198906,5,5,5,15,1,Loyal,0.5
15082,48,1,93.35000000000001,4.54701127181456,0.6931471805599453,2,2,1,5,2,Loyal,0.5
15084,25,1,349.4,5.859075359062237,0.6931471805599453,4,2,3,9,2,Loyal,0.5
15085,109,1,347.54,5.853753001232496,0.6931471805599453,1,2,3,6,0,Lost,0.5
15086,5,1,110.03,4.709800435066175,0.6931471805599453,5,2,1,8,2,Loyal,0.5
15091,54,2,565.9,6.340182921330258,1.0986122886681096,2,4,3,9,1,Loyal,0.5
15093,19,4,2853.34,7.956595921985391,1.6094379124341003,4,5,5,14,3,Champions,0.5
15094,24,1,50.0,3.9318256327243257,0.6931471805599453,4,2,1,7,2,Loyal,0.5
15095,67,1,274.89,5.620002235550063,0.6931471805599453,2,2,2,6,0,Lost,0.5
15100,81,1,217.2,5.38541207339897,0.6931471805599453,1,2,2,5,0,Lost,0.5
15105,6,1,330.38,5.803265753141151,0.6931471805599453,5,2,2,9,2,Loyal,0.5
15109,115,1,231.2,5.4475990692637914,0.6931471805599453,1,2,2,5,0,Lost,0.5
15115,112,1,191.74,5.261342130423142,0.6931471805599453,1,2,1,4,0,Lost,0.5
15117,14,2,359.69,5.888018863654928,1.0986122886681096,4,4,3,11,1,Loyal,0.5
15123,13,1,456.65999999999997,6.126126550351378,0.6931471805599453,4,2,3,9,2,Loyal,0.5
15124,31,1,134.03,4.905496975972951,0.6931471805599453,3,2,1,6,2,Loyal,0.5
15126,66,1,192.45000000000002,5.265019081146522,0.6931471805599453,2,2,1,5,2,Loyal,0.5
15137,59,1,392.82,5.9758939521170245,0.6931471805599453,2,2,3,7,2,Loyal,0.5
15144,33,2,1392.8,7.239789109004418,1.0986122886681096,3,4,5,12,1,Loyal,0.5
15149,29,2,323.83,5.783301968554202,1.0986122886681096,3,4,2,9,2,Loyal,0.5
15152,80,1,518.14,6.252173596308333,0.6931471805599453,1,2,3,6,0,Lost,0.5
15157,109,1,448.2,6.107468222864288,0.6931471805599453,1,2,3,6,0,Lost,0.5
15162,111,1,312.9,5.749074463847908,0.6931471805599453,1,2,2,5,0,Lost,0.5
15164,70,1,203.48,5.32047017118917,0.6931471805599453,2,2,2,6,0,Lost,0.5
15167,53,1,659.43,6.492891138028129,0.6931471805599453,2,2,4,8,2,Loyal,0.5
15169,106,1,356.17,5.878211858913125,0.6931471805599453,1,2,3,6,0,Lost,0.625
15176,47,1,988.04,6.896734775698672,0.6931471805599453,2,2,4,8,1,Loyal,0.5
15179,26,3,2283.87,7.734064408930856,1.3862943611198906,3,5,5,13,1,Loyal,0.5
15181,110,1,162.72,5.098157651624202,0.6931471805599453,1,2,1,4,0,Lost,0.5
15182,36,1,564.8910000000001,6.3384014801520685,0.6931471805599453,3,2,3,8,2,Loyal,0.5
15184,103,1,123.19,4.8218126509599415,0.6931471805599453,1,2,1,4,0,Lost,0.5
15186,76,1,163.4,5.10230248262208,0.6931471805599453,1,2,1,4,0,Lost,0.5
15188,105,1,310.43,5.7411745938732635,0.6931471805599453,1,2,2,5,0,Lost,0.5
15191,68,2,342.75,5.839914648980781,1.0986122886681096,2,4,3,9,0,Lost,0.5
15192,59,1,311.24,5.743772122872359,0.6931471805599453,2,2,2,6,2,Loyal,0.5
15194,12,5,1815.39,7.504606293813354,1.791759469228055,4,5,5,14,3,Champions,0.5
15196,106,1,149.7,5.01529110563245,0.6931471805599453,1,2,1,4,0,Lost,0.5
15197,108,1,117.96000000000001,4.778787302151899,0.6931471805599453,1,2,1,4,0,Lost,0.5
15198,69,1,80.8,4.404277243608702,0.6931471805599453,2,2,1,5,0,Lost,0.5
15203,24,3,1074.79,6.980810554387872,1.3862943611198906,4,5,4,13,1,Loyal,0.5
15209,109,1,178.98000000000002,5.192845733605803,0.6931471805599453,1,2,1,4,0,Lost,0.5
15218,9,3,1417.51,7.257362303924444,1.3862943611198906,5,5,5,15,1,Loyal,0.5
15219,28,1,379.7,5.942011663388452,0.6931471805599453,3,2,3,8,2,Loyal,0.5
15221,17,1,323.35,5.781823179659065,0.6931471805599453,4,2,2,8,2,Loyal,0.5
15222,7,6,1739.3600000000001,7.4618472673601595,1.9459101490553132,5,5,5,15,3,Champions,0.5
15223,71,2,436.6,6.081305251107771,1.0986122886681096,2,4,3,9,0,Lost,0.5
15224,26,2,389.2,5.96665942818901,1.0986122886681096,3,4,3,10,1,Loyal,0.5
15227,13,1,334.08000000000004,5.814369309285609,0.6931471805599453,4,2,2,8,2,Loyal,0.5
15231,1,1,127.19999999999999,4.853591544486569,0.6931471805599453,5,2,1,8,2,Loyal,0.5
15240,114,1,549.77,6.3113172991402235,0.6931471805599453,1,2,3,6,0,Lost,0.5
15241,34,1,295.64,5.69251928237749,0.6931471805599453,3,2,2,7,2,Loyal,0.5
15244,46,1,280.51,5.640167970927469,0.6931471805599453,2,2,2,6,2,Loyal,0.5
15249,3,1,780.92,6.661752433521845,0.6931471805599453,5,2,4,11,1,Loyal,0.5
15250,20,1,60.0,4.110873864173311,0.6931471805599453,4,2,1,7,2,Loyal,0.5
15251,14,3,4634.29,8.441454043464487,1.3862943611198906,4,5,5,14,3,Champions,0.5
15255,116,1,260.44,5.566204811671638,0.6931471805599453,1,2,2,5,0,Lost,0.5
15259,62,1,302.55,5.715546341576443,0.6931471805599453,2,2,2,6,2,Loyal,0.5
15260,3,4,1057.42,6.964532509069678,1.6094379124341003,5,5,4,14,3,Champions,0.5
15265,117,1,294.14,5.687449820035304,0.6931471805599453,1,2,2,5,0,Lost,0.5
15266,66,2,292.2,5.680854970012496,1.0986122886681096,2,4,2,8,0,Lost,0.5
15270,6,6,2479.06,7.816038032414756,1.9459101490553132,5,5,5,15,3,Champions,0.5
15272,43,1,435.09,6.0778486440652895,0.6931471805599453,3,2,3,8,2,Loyal,0.5
15278,45,2,257.71999999999997,5.5557463958287965,1.0986122886681096,3,4,2,9,2,Loyal,0.5
15279,10,2,665.53,6.5020851498586,1.0986122886681096,5,4,4,13,1,Loyal,0.5
15287,117,1,58.2,4.0809215418899605,0.6931471805599453,1,2,1,4,0,Lost,0.5
15288,44,1,334.5,5.815621956411737,0.6931471805599453,3,2,2,7,2,Loyal,0.5
15289,1,1,439.62,6.088182825984419,0.6931471805599453,5,2,3,10,2,Loyal,0.5
15290,33,1,277.12,5.628052675230817,0.6931471805599453,3,2,2,7,2,Loyal,0.5
15291,18,10,3633.46,8.198215823223737,2.3978952727983707,4,5,5,14,3,Champions,0.5
15293,45,1,247.5,5.5154428455366835,0.6931471805599453,3,2,2,7,2,Loyal,0.5
15295,34,1,207.04,5.337730368904872,0.6931471805599453,3,2,2,7,2,Loyal,0.5
15296,67,1,1210.43,7.099556758975223,0.6931471805599453,2,2,5,9,1,Loyal,0.5714285714285714
15298,7,3,1085.25,6.990486676579602,1.3862943611198906,5,5,4,14,1,Loyal,0.5
15299,76,1,731.52,6.596490644272748,0.6931471805599453,1,2,4,7,0,Lost,0.5
15302,110,1,308.0,5.733341276897746,0.6931471805599453,1,2,2,5,0,Lost,0.5
15303,63,1,302.2,5.714392653768217,0.6931471805599453,2,2,2,6,2,Loyal,0.5
15306,38,1,387.51,5.962318909502173,0.6931471805599453,3,2,3,8,2,Loyal,0.5
15309,19,3,630.71,6.44843042807855,1.3862943611198906,4,5,4,13,1,Loyal,0.5
15312,12,4,1100.3,7.004246579170898,1.6094379124341003,4,5,4,13,3,Champions,0.25
15317,56,1,129.75,4.873287102945032,0.6931471805599453,2,2,1,5,2,Loyal,0.5
15321,32,3,1171.42,7.0668252677154575,1.3862943611198906,3,5,5,13,1,Loyal,0.5
15323,41,1,108.2,4.693181063310805,0.6931471805599453,3,2,1,6,2,Loyal,0.5
15324,81,1,140.22000000000003,4.950318958088201,0.6931471805599453,1,2,1,4,0,Lost,0.5
15325,10,2,392.8,5.975843166205025,1.0986122886681096,5,4,3,12,1,Loyal,0.5
15326,52,3,1090.3700000000001,6.995189066743774,1.3862943611198906,2,5,4,11,1,Loyal,0.5
15329,5,3,774.1700000000001,6.653082360137302,1.3862943611198906,5,5,4,14,1,Loyal,0.5
15338,57,1,277.93,5.630960854284337,0.6931471805599453,2,2,2,6,2,Loyal,0.5
15339,2,2,290.73,5.67582871697455,1.0986122886681096,5,4,2,11,2,Loyal,0.5
15353,117,1,271.74,5.608518960429688,0.6931471805599453,1,2,2,5,0,Lost,0.5
15358,25,5,1801.05,7.496680184731179,1.791759469228055,4,5,5,14,3,Champions,0.5
15359,42,8,181.35,5.205927917254689,2.1972245773362196,3,5,1,9,3,Champions,0.5
15362,118,1,310.75,5.742201584560146,0.6931471805599453,1,2,2,5,0,Lost,0.5
15365,52,1,325.12,5.78726541179471,0.6931471805599453,2,2,2,6,2,Loyal,0.5
15366,31,1,316.59,5.760761242731186,0.6931471805599453,3,2,2,7,2,Loyal,0.5
15367,27,2,1211.6200000000001,7.100538586986688,1.0986122886681096,3,4,5,12,1,Loyal,0.5
15369,55,4,1120.0,7.02197642307216,1.6094379124341003,2,5,5,12,1,Loyal,0.5
15371,42,1,59.400000000000006,4.100989104940769,0.6931471805599453,3,2,1,6,2,Loyal,0.5
15372,41,4,2416.08,7.7903154790386395,1.6094379124341003,3,5,5,13,3,Champions,0.5
15374,4,1,139.32,4.943925528623873,0.6931471805599453,5,2,1,8,2,Loyal,0.5
15375,69,1,60.959999999999994,4.1264890155486675,0.6931471805599453,2,2,1,5,0,Lost,0.5
15380,4,4,897.74,6.800993782408683,1.6094379124341003,5,5,4,14,3,Champions,0.5
15382,35,2,3156.13,8.057418666044049,1.0986122886681096,3,4,5,12,1,Loyal,0.5
15385,57,1,307.8,5.732693818150621,0.6931471805599453,2,2,2,6,2,Loyal,0.5
15389,61,1,854.8,6.752036703982716,0.6931471805599453,2,2,4,8,1,Loyal,0.5
15393,72,2,363.21000000000004,5.897730624357526,1.0986122886681096,2,4,3,9,0,Lost,0.5
15394,103,1,297.4,5.698434868329605,0.6931471805599453,1,2,2,5,0,Lost,0.5
15403,110,1,95.75999999999999,4.572233685741827,0.6931471805599453,1,2,1,4,0,Lost,0.5
15409,100,1,131.25,4.8846940707384086,0.6931471805599453,1,2,1,4,0,Lost,0.5
15413,71,5,6798.72,8.824636713845836,1.791759469228055,2,5,5,12,3,Champions,0.5
15416,56,1,389.03000000000003,5.966223659242187,0.6931471805599453,2,2,3,7,2,Loyal,0.5
15420,57,3,340.44,5.833171968113389,1.3862943611198906,2,5,3,10,1,Loyal,0.5
15421,29,3,1443.33,7.2754008251993,1.3862943611198906,3,5,5,13,1,Loyal,0.5
15422,50,1,298.99,5.7037491407673,0.6931471805599453,2,2,2,6,2,Loyal,0.5
15423,1,1,153.54999999999998,5.040517668578125,0.6931471805599453,5,2,1,8,2,Loyal,0.5
15425,8,2,1506.22,7.318022173373124,1.0986122886681096,5,4,5,14,1,Loyal,0.5
15428,16,2,381.72,5.947303651322212,1.0986122886681096,4,4,3,11,1,Loyal,0.5
15434,63,1,285.35,5.657214838839867,0.6931471805599453,2,2,2,6,2,Loyal,0.5
15437,20,1,193.29000000000002,5.269351888255022,0.6931471805599453,4,2,1,7,2,Loyal,0.5
15439,33,2,748.85,6.619873186527689,1.0986122886681096,3,4,4,11,1,Loyal,0.5
15441,110,1,301.57,5.712312655659576,0.6931471805599453,1,2,2,5,0,Lost,0.5
15443,3,3,624.41,6.438407434662455,1.3862943611198906,5,5,4,14,1,Loyal,0.5
15446,8,2,230.77,5.445745500614469,1.0986122886681096,5,4,2,11,2,Loyal,0.5
15447,5,1,101.30000000000001,4.627909672957581,0.6931471805599453,5,2,1,8,2,Loyal,0.5
15448,54,1,294.17,5.687551461545784,0.6931471805599453,2,2,2,6,2,Loyal,0.5
15456,31,4,914.65,6.819634195586958,1.6094379124341003,3,5,4,12,1,Loyal,0.5
15461,11,1,210.0,5.351858133476067,0.6931471805599453,5,2,2,9,2,Loyal,0.5
15465,10,8,1479.48,7.30012163850072,2.1972245773362196,5,5,5,15,3,Champions,0.5
15466,116,1,740.46,6.608621215416243,0.6931471805599453,1,2,4,7,0,Lost,0.5
15477,29,1,368.4,5.911880067765139,0.6931471805599453,3,2,3,8,2,Loyal,0.5
15479,113,1,147.4,4.99991133073328,0.6931471805599453,1,2,1,4,0,Lost,0.625
15480,55,2,1636.38,7.40085268238137,1.0986122886681096,2,4,5,11,1,Loyal,0.5
15482,8,5,1488.03,7.305880180231213,1.791759469228055,5,5,5,15,3,Champions,0.5
15483,63,1,160.10999999999999,5.082087361502895,0.6931471805599453,2,2,1,5,2,Loyal,0.5
15484,113,1,689.5,6.537415972849347,0.6931471805599453,1,2,4,7,0,Lost,0.5
15485,60,3,1222.92,7.109814101459124,1.3862943611198906,2,5,5,12,1,Loyal,0.5
15487,59,1,231.32,5.448115731636431,0.6931471805599453,2,2,2,6,2,Loyal,0.5
15489,72,1,214.0,5.3706380281276624,0.6931471805599453,2,2,2,6,0,Lost,0.5714285714285714
15493,34,1,430.02,6.066154492739426,0.6931471805599453,3,2,3,8,2,Loyal,0.5
15494,108,1,893.61,6.796387869116464,0.6931471805599453,1,2,4,7,0,Lost,0.5
15496,11,1,146.14000000000001,4.9913845145041185,0.6931471805599453,5,2,1,8,2,Loyal,0.5
15497,54,3,1405.51,7.248866737751775,1.3862943611198906,2,5,5,12,1,Loyal,0.5
15498,36,2,3853.92,8.25710553351232,1.0986122886681096,3,4,5,12,1,Loyal,0.5
15499,103,1,158.65,5.072983919160791,0.6931471805599453,1,2,1,4,0,Lost,0.5
15503,106,1,116.26,4.764393691536069,0.6931471805599453,1,2,1,4,0,Lost,0.5
15504,45,1,147.71,5.001998100700592,0.6931471805599453,3,2,1,6,2,Loyal,0.5
15512,56,1,39.0,3.6888794541139363,0.6931471805599453,2,2,1,5,2,Loyal,0.5
15513,4,3,2496.92,7.8232136645521955,1.3862943611198906,5,5,5,15,3,Champions,0.5
15514,32,4,1559.29,7.352626980402693,1.6094379124341003,3,5,5,13,3,Champions,0.5
15518,62,2,502.98,6.222536584744313,1.0986122886681096,2,4,3,9,1,Loyal,0.5
15521,83,1,531.72,6.277995957802367,0.6931471805599453,1,2,3,6,0,Lost,0.5714285714285714
15523,3,6,3654.33,8.203941655385929,1.9459101490553132,5,5,5,15,3,Champions,0.5
15527,4,5,1052.54,6.9599112011992945,1.791759469228055,5,5,4,14,3,Champions,0.5
15534,105,1,162.25,5.09528276815654,0.6931471805599453,1,2,1,4,0,Lost,0.5
15538,21,3,2220.6499999999996,7.706005442041091,1.3862943611198906,4,5,5,14,1,Loyal,0.5
15542,117,2,509.78,6.235938969124021,1.0986122886681096,1,4,3,8,0,Lost,0.625
15544,19,4,1721.97,7.451804824884763,1.6094379124341003,4,5,5,14,3,Champions,0.5
15547,4,3,1921.43,7.561345289793628,1.3862943611198906,5,5,5,15,1,Loyal,0.5
15549,3,3,380.65,5.944503958244479,1.3862943611198906,5,5,3,13,1,Loyal,0.5
15550,55,4,700.71,6.553520213261158,1.6094379124341003,2,5,4,11,1,Loyal,0.5
15552,2,1,162.4,5.096201182425903,0.6931471805599453,5,2,1,8,2,Loyal,0.5
15555,55,3,1671.99,7.4223677236826475,1.3862943611198906,2,5,5,12,1,Loyal,0.5
15558,18,1,202.68,5.316550134809097,0.6931471805599453,4,2,2,8,2,Loyal,0.4
15561,43,1,336.27,5.820883796517047,0.6931471805599453,3,2,3,8,2,Loyal,0.5
15562,105,1,358.56,5.884881061705198,0.6931471805599453,1,2,3,6,0,Lost,0.5
15563,60,1,428.8,6.06331998420841,0.6931471805599453,2,2,3,7,2,Loyal,0.5
15564,55,1,35.04,3.584629432740137,0.6931471805599453,2,2,1,5,2,Loyal,0.5
15566,104,1,138.22,4.936055415740521,0.6931471805599453,1,2,1,4,0,Lost,0.5
15569,29,1,259.2,5.561450566078405,0.6931471805599453,3,2,2,7,2,Loyal,0.5
15570,1,1,742.41,6.611247709481045,0.6931471805599453,5,2,4,11,1,Loyal,0.5
15571,6,2,346.51,5.850793441569214,1.0986122886681096,5,4,3,12,1,Loyal,0.5
15573,32,2,383.18,5.951111192758765,1.0986122886681096,3,4,3,10,1,Loyal,0.5
15577,103,2,137.15,4.9283400513694255,1.0986122886681096,1,4,1,6,0,Lost,0.5
15580,50,1,99.69,4.612046489927524,0.6931471805599453,2,2,1,5,2,Loyal,0.5
15581,64,12,978.66,6.887205572691927,2.5649493574615367,2,5,4,11,3,Champions,0.5
15584,50,1,351.99,5.866439727920136,0.6931471805599453,2,2,3,7,2,Loyal,0.5
15586,39,2,955.26,6.863029842602406,1.0986122886681096,3,4,4,11,1,Loyal,0.5
15588,57,1,579.6,6.36406205159053,0.6931471805599453,2,2,4,8,2,Loyal,0.5
15591,20,2,102.5,4.639571612705423,1.0986122886681096,4,4,1,9,2,Loyal,0.5
15601,5,9,4510.29,8.414338422639773,2.302585092994046,5,5,5,15,3,Champions,0.5
15602,4,3,527.4,6.26985357264817,1.3862943611198906,5,5,3,13,1,Loyal,0.5
15603,27,1,40.0,3.713572066704308,0.6931471805599453,3,2,1,6,2,Loyal,0.4
15605,5,3,425.22,6.05495564488918,1.3862943611198906,5,5,3,13,1,Loyal,0.5
15606,27,1,301.9,5.713402718033191,0.6931471805599453,3,2,2,7,2,Loyal,0.5
15607,5,6,1444.13,7.275954561897812,1.9459101490553132,5,5,5,15,3,Champions,0.5
15611,7,4,476.7,6.168982920395917,1.6094379124341003,5,5,3,13,1,Loyal,0.5
15614,6,1,1327.98,7.1921670096910555,0.6931471805599453,5,2,5,12,1,Loyal,0.5
15615,10,6,2684.7,7.895696680599644,1.9459101490553132,5,5,5,15,3,Champions,0.5
15622,25,1,1449.74,7.279829050060575,0.6931471805599453,4,2,5,11,1,Loyal,0.4
15623,7,3,1116.98,7.019278764467376,1.3862943611198906,5,5,5,15,1,Loyal,0.5
15628,46,2,596.57,6.392871431755292,1.0986122886681096,2,4,4,10,1,Loyal,0.5
15630,24,1,295.05,5.690528358977785,0.6931471805599453,4,2,2,8,2,Loyal,0.5
15631,22,1,596.67,6.393038762166311,0.6931471805599453,4,2,4,10,2,Loyal,0.5
15633,8,6,2022.28,7.612475235894698,1.9459101490553132,5,5,5,15,3,Champions,0.5
15637,20,2,412.98,6.0258176634796445,1.0986122886681096,4,4,3,11,1,Loyal,0.5
15640,39,5,2919.85,7.97962994879255,1.791759469228055,3,5,5,13,3,Champions,0.5
15641,64,3,1405.16,7.248617863904643,1.3862943611198906,2,5,5,12,1,Loyal,0.5
15642,109,1,105.78000000000002,4.67077064307204,0.6931471805599453,1,2,1,4,0,Lost,0.5
15650,8,1,359.08,5.886326228984677,0.6931471805599453,5,2,3,10,2,Loyal,0.5
15658,116,1,321.65,5.776568144381849,0.6931471805599453,1,2,2,5,0,Lost,0.5
15659,33,1,108.44,4.69537645387424,0.6931471805599453,3,2,1,6,2,Loyal,0.5
15660,51,1,109.0,4.700480365792417,0.6931471805599453,2,2,1,5,2,Loyal,0.5
15662,40,2,283.73,5.6515413628105104,1.0986122886681096,3,4,2,9,2,Loyal,0.5
15664,29,1,410.48,6.019760416262829,0.6931471805599453,3,2,3,8,2,Loyal,0.5
15665,15,1,591.43,6.384232722569882,0.6931471805599453,4,2,4,10,2,Loyal,0.5
15672,104,1,45.300000000000004,3.8351419610921886,0.6931471805599453,1,2,1,4,0,Lost,0.5
15673,35,1,737.5600000000001,6.604702344439626,0.6931471805599453,3,2,4,9,2,Loyal,0.5
15674,32,2,1264.28,7.143048720542198,1.0986122886681096,3,4,5,12,1,Loyal,0.5
15680,41,3,987.21,6.8958952257694754,1.3862943611198906,3,5,4,12,1,Loyal,0.5
15682,67,1,127.48,4.855773250198451,0.6931471805599453,2,2,1,5,0,Lost,0.5714285714285714
15684,81,2,119.3,4.789988622980633,1.0986122886681096,1,4,1,6,0,Lost,0.5
15691,112,1,161.8,5.09252245356844,0.6931471805599453,1,2,1,4,0,Lost,0.5
15693,39,1,37.5,3.6506582412937387,0.6931471805599453,3,2,1,6,2,Loyal,0.5
15694,111,1,357.87,5.882960205916445,0.6931471805599453,1,2,3,6,0,Lost,0.5
15695,61,1,348.61,5.856818247491283,0.6931471805599453,2,2,3,7,2,Loyal,0.5
15696,18,2,466.7,6.147827064731841,1.0986122886681096,4,4,3,11,1,Loyal,0.5
15697,69,1,246.75,5.5124201732100975,0.6931471805599453,2,2,2,6,0,Lost,0.5
15698,3,1,46.2,3.85439389259151,0.6931471805599453,5,2,1,8,2,Loyal,0.5
15702,61,1,27.82,3.361069590571376,0.6931471805599453,2,2,1,5,2,Loyal,0.5
